event_id,timestamp,dt,damage_category_56,damage_category_71,damage_category_90,n_channels_used,cumulative_damage_category_56,cumulative_damage_category_71,cumulative_damage_category_90
traindata_20190101_081118,20190101_081118,2019-01-01 08:11:18,4.2816273484899945e-10,2.100863813720223e-10,1.0314434409223849e-10,4,1.2759921708617202e-06,6.260903997866837e-07,3.073863389273689e-07
traindata_20190101_171148,20190101_171148,2019-01-01 17:11:48,4.599394168523091e-10,2.256782290288232e-10,1.1079934242789456e-10,4,1.2764521102785725e-06,6.263160780157125e-07,3.074971382697968e-07
traindata_20190102_080626,20190102_080626,2019-01-02 08:06:26,3.6399087272785576e-08,1.7859920791754125e-08,8.768535130997958e-09,4,1.3128511975513582e-06,6.441759988074666e-07,3.1626567340079475e-07
traindata_20190102_170103,20190102_170103,2019-01-02 17:01:03,1.46418906325547e-09,7.184328688771027e-10,3.52722944489263e-10,4,1.3143153866146136e-06,6.448944316763437e-07,3.16618396345284e-07
traindata_20190103_083610,20190103_083610,2019-01-03 08:36:10,3.112987647333507e-08,1.5274479931438846e-08,7.499182972210163e-09,4,1.3454452630879487e-06,6.601689116077826e-07,3.241175793174942e-07
traindata_20190103_170321,20190103_170321,2019-01-03 17:03:21,1.6844051869713748e-09,8.264861971695897e-10,4.0577297848445113e-10,4,1.34712966827492e-06,6.609953978049522e-07,3.2452335229597865e-07
traindata_20190104_080600,20190104_080600,2019-01-04 08:06:00,3.54663055944374e-08,1.7402233301778143e-08,8.543828152637476e-09,4,1.3825959738693574e-06,6.783976311067303e-07,3.330671804486161e-07
traindata_20190104_170046,20190104_170046,2019-01-04 17:00:46,1.8052259832916801e-09,8.857692730364578e-10,4.3487869174451544e-10,4,1.384401199852649e-06,6.792834003797667e-07,3.3350205914036063e-07
traindata_20190105_081110,20190105_081110,2019-01-05 08:11:10,4.2773844061412587e-10,2.0987819314547557e-10,1.0304213166925973e-10,4,1.3848289382932631e-06,6.794932785729122e-07,3.3360510127202987e-07
traindata_20190105_171151,20190105_171151,2019-01-05 17:11:51,3.9024484674728324e-10,1.914812313853748e-10,9.400993004989147e-11,4,1.3852191831400104e-06,6.796847598042976e-07,3.3369911120207976e-07
traindata_20190106_081211,20190106_081211,2019-01-06 08:12:11,4.1955586789490574e-10,2.0586325454158092e-10,1.0107095102363757e-10,4,1.3856387390079053e-06,6.798906230588392e-07,3.338001821531034e-07
traindata_20190106_171322,20190106_171322,2019-01-06 17:13:22,1.347599978544294e-08,6.612261646946719e-09,3.2463664997535634e-09,4,1.3991147387933482e-06,6.865028847057859e-07,3.3704654865285693e-07
traindata_20190107_080618,20190107_080618,2019-01-07 08:06:18,3.677177702540345e-08,1.8042788274440442e-08,8.85831604128018e-09,4,1.4358865158187516e-06,7.045456729802263e-07,3.459048646941371e-07
traindata_20190107_170032,20190107_170032,2019-01-07 17:00:32,1.8645678465882e-09,9.148865135366985e-10,4.4917413847247374e-10,4,1.4377510836653399e-06,7.05460559493763e-07,3.463540388326096e-07
traindata_20190108_080621,20190108_080621,2019-01-08 08:06:21,3.617523809371787e-08,1.775008483412457e-08,8.714609894466882e-09,4,1.4739263217590576e-06,7.232106443278875e-07,3.5506864872707644e-07
traindata_20190108_170023,20190108_170023,2019-01-08 17:00:23,3.820633877236723e-09,1.8746683923791234e-09,9.203901769338881e-10,4,1.4777469556362944e-06,7.250853127202667e-07,3.559890389040103e-07
traindata_20190109_080340,20190109_080340,2019-01-09 08:03:40,7.982803546353284e-09,3.916917970099768e-09,1.9230562792817257e-09,4,1.4857297591826477e-06,7.290022306903664e-07,3.5791209518329204e-07
traindata_20190109_170608,20190109_170608,2019-01-09 17:06:08,3.4589482410743396e-08,1.6972002936610244e-08,8.332601567963111e-09,4,1.5203192415933912e-06,7.459742336269767e-07,3.6624469675125514e-07
traindata_20190110_080625,20190110_080625,2019-01-10 08:06:25,3.707116501496978e-08,1.8189688820038873e-08,8.9304385668984e-09,4,1.557390406608361e-06,7.641639224470156e-07,3.7517513531815355e-07
traindata_20190110_170457,20190110_170457,2019-01-10 17:04:57,3.4192963415928195e-08,1.6777443172329562e-08,8.237080196504315e-09,4,1.591583370024289e-06,7.809413656193452e-07,3.8341221551465786e-07
traindata_20190111_080557,20190111_080557,2019-01-11 08:05:57,3.979957341559498e-08,1.9528435518755023e-08,9.587711776341738e-09,4,1.631382943439884e-06,8.004698011381003e-07,3.929999272909996e-07
traindata_20190111_170044,20190111_170044,2019-01-11 17:00:44,6.80327929775068e-09,3.33816143441745e-09,1.6389090495936672e-09,4,1.6381862227376347e-06,8.038079625725177e-07,3.946388363405933e-07
traindata_20190112_081119,20190112_081119,2019-01-12 08:11:19,3.7353784288952156e-10,1.832836146888088e-10,8.998521511232677e-11,4,1.6385597605805242e-06,8.039912461872065e-07,3.947288215557056e-07
traindata_20190112_171126,20190112_171126,2019-01-12 17:11:26,4.4710056545610126e-10,2.1937859664312823e-10,1.0770646488770735e-10,4,1.6390068611459803e-06,8.042106247838496e-07,3.948365280205933e-07
traindata_20190113_081120,20190113_081120,2019-01-13 08:11:20,4.3057252855575495e-10,2.1126879356836604e-10,1.0372486306563437e-10,4,1.639437433674536e-06,8.04421893577418e-07,3.9494025288365895e-07
traindata_20190113_172126,20190113_172126,2019-01-13 17:21:26,3.3180591782785318e-09,1.6280703321567731e-09,7.993200008951479e-10,4,1.6427554928528147e-06,8.060499639095748e-07,3.957395728845541e-07
traindata_20190114_080606,20190114_080606,2019-01-14 08:06:06,3.746560364446382e-08,1.8383227812573952e-08,9.025458778636703e-09,4,1.6802210964972785e-06,8.244331917221488e-07,4.0476503166319076e-07
traindata_20190114_170529,20190114_170529,2019-01-14 17:05:29,3.440153427051271e-08,1.6879782522611377e-08,8.287324886763182e-09,4,1.7146226307677913e-06,8.413129742447602e-07,4.1305235654995396e-07
traindata_20190115_080628,20190115_080628,2019-01-15 08:06:28,3.7293587357963066e-08,1.829882467277072e-08,8.98402007881487e-09,4,1.7519162181257544e-06,8.596117989175309e-07,4.2203637662876883e-07
traindata_20190115_170338,20190115_170338,2019-01-15 17:03:38,3.727218755383282e-09,1.8288324442260512e-09,8.978864868935396e-10,4,1.7556434368811377e-06,8.614406313617569e-07,4.229342631156624e-07
traindata_20190116_080552,20190116_080552,2019-01-16 08:05:52,3.6569552136500457e-08,1.794356269576421e-08,8.80960009328349e-09,4,1.7922129890176382e-06,8.793841940575211e-07,4.317438632089459e-07
traindata_20190116_170230,20190116_170230,2019-01-16 17:02:30,1.7684593414919558e-09,8.677290044604698e-10,4.260216127783968e-10,4,1.79398144835913e-06,8.802519230619816e-07,4.321698848217243e-07
traindata_20190117_080651,20190117_080651,2019-01-17 08:06:51,3.647793651157822e-08,1.789860970581323e-08,8.787529901807025e-09,4,1.8304593848707083e-06,8.981505327677948e-07,4.409574147235313e-07
traindata_20190117_171443,20190117_171443,2019-01-17 17:14:43,1.3831181548076354e-08,6.786538493499716e-09,3.331929737650174e-09,4,1.8442905664187847e-06,9.049370712612944e-07,4.4428934446118145e-07
traindata_20190118_080236,20190118_080236,2019-01-18 08:02:36,3.495898898868034e-09,1.7153308532668977e-09,8.421615651901353e-10,4,1.8477864653176526e-06,9.066524021145614e-07,4.451315060263716e-07
traindata_20190118_170503,20190118_170503,2019-01-18 17:05:03,3.509405801070666e-08,1.7219582777864495e-08,8.454153760779506e-09,4,1.8828805233283593e-06,9.238719848924258e-07,4.535856597871511e-07
traindata_20190119_081157,20190119_081157,2019-01-19 08:11:57,3.847488684102927e-10,1.887845226180306e-10,9.268594962241695e-11,4,1.8832652721967696e-06,9.240607694150439e-07,4.536783457367735e-07
traindata_20190119_171105,20190119_171105,2019-01-19 17:11:05,4.1935958959083534e-10,2.0576694677052144e-10,1.010236676071113e-10,4,1.8836846317863605e-06,9.242665363618144e-07,4.5377936940438064e-07
traindata_20190120_081315,20190120_081315,2019-01-20 08:13:15,3.823006815021836e-10,1.8758327204999977e-10,9.209618173208158e-11,4,1.8840669324678627e-06,9.244541196338644e-07,4.538714655861127e-07
traindata_20190120_170530,20190120_170530,2019-01-20 17:05:30,1.3155005858523735e-09,6.454759727559378e-10,3.1690391067908153e-10,4,1.8853824330537151e-06,9.250995956066204e-07,4.541883694967918e-07
traindata_20190121_080610,20190121_080610,2019-01-21 08:06:10,3.457165336575342e-08,1.6963254768588147e-08,8.328306553470717e-09,4,1.9199540864194684e-06,9.420628503752086e-07,4.625166760502625e-07
traindata_20190121_170529,20190121_170529,2019-01-21 17:05:29,3.41209149708048e-08,1.6742091200082855e-08,8.219723735957276e-09,4,1.9540750013902733e-06,9.588049415752915e-07,4.707363997862198e-07
traindata_20190122_080557,20190122_080557,2019-01-22 08:05:57,3.472744806775734e-08,1.7039698472154467e-08,8.365837475812448e-09,4,1.9888024494580307e-06,9.758446400474459e-07,4.791022372620322e-07
traindata_20190122_170027,20190122_170027,2019-01-22 17:00:27,1.6323565623998202e-09,8.009475262353125e-10,3.9323447196489295e-10,4,1.9904348060204307e-06,9.766455875736812e-07,4.794954717339971e-07
traindata_20190123_080000,20190123_080000,2019-01-23 08:00:00,3.2329191931833073e-09,1.5862947409553762e-09,7.788097901647185e-10,4,1.993667725213614e-06,9.782318823146366e-07,4.802742815241618e-07
traindata_20190123_170044,20190123_170044,2019-01-23 17:00:44,1.74006938944393e-09,8.537989217894539e-10,4.191824772243966e-10,4,1.995407794603058e-06,9.79085681236426e-07,4.806934640013863e-07
traindata_20190124_080656,20190124_080656,2019-01-24 08:06:56,3.7702329190285725e-08,1.8499381810229966e-08,9.082485930152564e-09,4,2.033110123793344e-06,9.97585063046656e-07,4.897759499315388e-07
traindata_20190124_170129,20190124_170129,2019-01-24 17:01:29,1.707832864690664e-09,8.379814433351184e-10,4.114167028333548e-10,4,2.0348179566580344e-06,9.98423044489991e-07,4.901873666343722e-07
traindata_20190125_080705,20190125_080705,2019-01-25 08:07:05,9.288873922111056e-09,4.5577668266844415e-09,2.2376884536426005e-09,4,2.0441068305801456e-06,1.0029808113166755e-06,4.924250550880147e-07
traindata_20190125_170146,20190125_170146,2019-01-25 17:01:46,2.0099033669333393e-09,9.86198216001647e-10,4.841854453873326e-10,4,2.0461167339470788e-06,1.0039670095326771e-06,4.929092405334021e-07
traindata_20190126_081123,20190126_081123,2019-01-26 08:11:23,4.438357017757085e-10,2.1777662771762477e-10,1.0691995967495587e-10,4,2.0465605696488544e-06,1.0041847861603947e-06,4.930161604930771e-07
traindata_20190126_170148,20190126_170148,2019-01-26 17:01:48,8.691895477959562e-09,4.26484773102069e-09,2.0938764283365516e-09,4,2.055252465126814e-06,1.0084496338914155e-06,4.951100369214137e-07
traindata_20190127_081233,20190127_081233,2019-01-27 08:12:33,4.4740656120160246e-10,2.195287394128167e-10,1.0778017922082386e-10,4,2.0556998716880153e-06,1.0086691626308283e-06,4.952178171006345e-07
traindata_20190127_170030,20190127_170030,2019-01-27 17:00:30,1.502312973723261e-09,7.371391077485303e-10,3.619069892913364e-10,4,2.0572021846617384e-06,1.0094063017385768e-06,4.955797240899258e-07
traindata_20190128_080119,20190128_080119,2019-01-28 08:01:19,1.7920485543789213e-08,8.793035110008034e-09,4.3170425092703515e-09,4,2.0751226702055276e-06,1.018199336848585e-06,4.998967665991962e-07
traindata_20190128_170313,20190128_170313,2019-01-28 17:03:13,3.105335436613724e-09,1.523693286980159e-09,7.480748807083069e-10,4,2.0782280056421413e-06,1.0197230301355651e-06,5.006448414799045e-07
traindata_20190129_080646,20190129_080646,2019-01-29 08:06:46,3.611860903487702e-08,1.772229868394367e-08,8.700967961960172e-09,4,2.1143466146770183e-06,1.0374453288195087e-06,5.093458094418647e-07
traindata_20190129_170526,20190129_170526,2019-01-29 17:05:26,1.8025268708145437e-09,8.844449009529374e-10,4.3422847591902184e-10,4,2.1161491415478328e-06,1.0383297737204616e-06,5.097800379177837e-07
traindata_20190130_080304,20190130_080304,2019-01-30 08:03:04,3.3798259683384613e-09,1.658377410182216e-09,8.141996121477741e-10,4,2.1195289675161712e-06,1.039988151130644e-06,5.105942375299314e-07
traindata_20190130_170913,20190130_170913,2019-01-30 17:09:13,3.421292356375305e-08,1.6787237007446144e-08,8.241888593377307e-09,4,2.153741891079924e-06,1.0567753881380902e-06,5.188361261233087e-07
traindata_20190131_080059,20190131_080059,2019-01-31 08:00:59,3.0156264484405556e-09,1.4796758254687239e-09,7.2646399776315e-10,4,2.1567575175283645e-06,1.0582550639635589e-06,5.195625901210718e-07
traindata_20190131_170836,20190131_170836,2019-01-31 17:08:36,1.0826551469442526e-08,5.312258250955177e-09,2.6081147638650458e-09,4,2.167584068997807e-06,1.063567322214514e-06,5.221707048849369e-07
traindata_20190201_080652,20190201_080652,2019-02-01 08:06:52,3.607770259715659e-08,1.7702227143905195e-08,8.691113606724626e-09,4,2.2036617715949637e-06,1.0812695493584191e-06,5.308618184916615e-07
traindata_20190201_170041,20190201_170041,2019-02-01 17:00:41,1.751144206738618e-09,8.592329965008317e-10,4.218503991915078e-10,4,2.2054129158017023e-06,1.08212878235492e-06,5.31283668890853e-07
traindata_20190202_081114,20190202_081114,2019-02-02 08:11:14,4.258653861144194e-10,2.0895914249036743e-10,1.0259091309721522e-10,4,2.205838781187817e-06,1.0823377414974104e-06,5.313862598039502e-07
traindata_20190202_171103,20190202_171103,2019-02-02 17:11:03,4.1401674016199e-10,2.0314537368308888e-10,9.973657591260357e-11,4,2.206252797927979e-06,1.0825408868710934e-06,5.314859963798629e-07
traindata_20190203_081152,20190203_081152,2019-02-03 08:11:52,4.303039281076386e-10,2.1113699952935523e-10,1.0366015725452823e-10,4,2.2066831018560864e-06,1.0827520238706228e-06,5.315896565371174e-07
traindata_20190203_171111,20190203_171111,2019-02-03 17:11:11,4.0151191848823883e-10,1.9700963948364408e-10,9.672416608673602e-11,4,2.2070846137745748e-06,1.0829490335101065e-06,5.316863807032042e-07
traindata_20190204_080604,20190204_080604,2019-02-04 08:06:04,3.5621340635830034e-08,1.747830426307637e-08,8.581176072842149e-09,4,2.2427059544104048e-06,1.1004273377731827e-06,5.402675567760463e-07
traindata_20190204_170635,20190204_170635,2019-02-04 17:06:35,3.408003277244736e-08,1.672203155355972e-08,8.209875219980953e-09,4,2.276785987182852e-06,1.1171493693267424e-06,5.484774319960272e-07
traindata_20190205_080603,20190205_080603,2019-02-05 08:06:03,3.772186287205556e-08,1.8508966391474153e-08,9.087191591411396e-09,4,2.3145078500549076e-06,1.1356583357182165e-06,5.575646235874386e-07
traindata_20190205_170534,20190205_170534,2019-02-05 17:05:34,3.831602753019329e-08,1.8800504848251167e-08,9.230325776052708e-09,4,2.352823877585101e-06,1.1544588405664678e-06,5.667949493634913e-07
traindata_20190206_080455,20190206_080455,2019-02-06 08:04:55,2.955473890235382e-09,1.450160801728857e-09,7.119732547429037e-10,4,2.3557793514753364e-06,1.1559090013681967e-06,5.675069226182342e-07
traindata_20190206_170514,20190206_170514,2019-02-06 17:05:14,3.4101001238516285e-08,1.6732320139652817e-08,8.21492652058063e-09,4,2.3898803527138528e-06,1.1726413215078495e-06,5.757218491388148e-07
traindata_20190207_080707,20190207_080707,2019-02-07 08:07:07,3.6557557058968286e-08,1.7937677077451585e-08,8.806710480751407e-09,4,2.426437909772821e-06,1.190578998585301e-06,5.845285596195663e-07
traindata_20190207_170103,20190207_170103,2019-02-07 17:01:03,1.6451563395931086e-09,8.07227986102644e-10,3.963179365349566e-10,4,2.4280830661124143e-06,1.1913862265714035e-06,5.849248775561012e-07
traindata_20190208_080609,20190208_080609,2019-02-08 08:06:09,3.9358699868448715e-08,1.9312112329873875e-08,9.481505399310685e-09,4,2.467441765980863e-06,1.2106983389012774e-06,5.944063829554119e-07
traindata_20190208_170453,20190208_170453,2019-02-08 17:04:53,3.4345346469992125e-08,1.6852212884415783e-08,8.273789253325294e-09,4,2.501787112450855e-06,1.2275505517856931e-06,6.026801722087372e-07
traindata_20190209_081158,20190209_081158,2019-02-09 08:11:58,4.5544280991963686e-10,2.234718812968781e-10,1.0971611043463226e-10,4,2.5022425552607746e-06,1.22777402366699e-06,6.027898883191719e-07
traindata_20190209_171224,20190209_171224,2019-02-09 17:12:24,4.116980318240692e-10,2.0200765429622383e-10,9.91779993920655e-11,4,2.502654253292599e-06,1.2279760313212863e-06,6.028890663185639e-07
traindata_20190210_081126,20190210_081126,2019-02-10 08:11:26,4.366654682462622e-10,2.1425841304552146e-10,1.0519265140128345e-10,4,2.503090918760845e-06,1.2281902897343318e-06,6.029942589699652e-07
traindata_20190210_171117,20190210_171117,2019-02-10 17:11:17,4.2752865539320633e-10,2.0977525794271013e-10,1.0299159443831733e-10,4,2.5035184474162383e-06,1.2284000649922745e-06,6.030972505644035e-07
traindata_20190211_080658,20190211_080658,2019-02-11 08:06:58,3.676481641484121e-08,1.8039372915358158e-08,8.856639231150553e-09,4,2.5402832638310795e-06,1.2464394379076327e-06,6.119538897955541e-07
traindata_20190211_170516,20190211_170516,2019-02-11 17:05:16,3.916818314680922e-08,1.9218631591401342e-08,9.435609947201707e-09,4,2.579451446977889e-06,1.265658069499034e-06,6.213894997427559e-07
traindata_20190212_080614,20190212_080614,2019-02-12 08:06:14,3.7398796911214835e-08,1.8350447788304648e-08,9.009365045761182e-09,4,2.6168502438891037e-06,1.2840085172873386e-06,6.303988647885171e-07
traindata_20190212_170508,20190212_170508,2019-02-12 17:05:08,3.460290141238617e-08,1.6978587231008854e-08,8.33583420361812e-09,4,2.65145314530149e-06,1.3009871045183475e-06,6.387346989921352e-07
traindata_20190213_080835,20190213_080835,2019-02-13 08:08:35,7.582258529132859e-10,3.720382759546916e-10,1.826565039577773e-10,4,2.652211371154403e-06,1.3013591427943021e-06,6.38917355496093e-07
traindata_20190213_170539,20190213_170539,2019-02-13 17:05:39,8.389134285387069e-10,4.116292057697403e-10,2.0209412985768662e-10,4,2.6530502845829418e-06,1.3017707720000718e-06,6.391194496259507e-07
traindata_20190214_080653,20190214_080653,2019-02-14 08:06:53,3.768353696771057e-08,1.849016104037444e-08,9.077958886312016e-09,4,2.6907338215506524e-06,1.3202609330404462e-06,6.481974085122627e-07
traindata_20190214_170534,20190214_170534,2019-02-14 17:05:34,3.507503275230584e-08,1.721024766444435e-08,8.449570578640527e-09,4,2.7258088543029582e-06,1.3374711807048906e-06,6.566469790909032e-07
traindata_20190215_080604,20190215_080604,2019-02-15 08:06:04,3.576073066082619e-08,1.75466986925008e-08,8.61475511074301e-09,4,2.7615695849637843e-06,1.3550178793973913e-06,6.652617342016463e-07
traindata_20190215_170004,20190215_170004,2019-02-15 17:00:04,1.932098662026855e-09,9.480218228288823e-10,4.6544230264815913e-10,4,2.763501683625811e-06,1.3559659012202202e-06,6.657271765042945e-07
traindata_20190216_081208,20190216_081208,2019-02-16 08:12:08,4.3656671368492766e-10,2.1420995719743806e-10,1.0516886144100447e-10,4,2.763938250339496e-06,1.3561801111774176e-06,6.658323453657354e-07
traindata_20190216_171135,20190216_171135,2019-02-16 17:11:35,4.507439587703363e-10,2.2116629850273224e-10,1.08584157837327e-10,4,2.7643889942982664e-06,1.3564012774759204e-06,6.659409295235727e-07
traindata_20190217_081324,20190217_081324,2019-02-17 08:13:24,4.055282640073286e-10,1.9898033760323374e-10,9.76917031713457e-11,4,2.7647945225622736e-06,1.3566002578135237e-06,6.660386212267441e-07
traindata_20190217_171121,20190217_171121,2019-02-17 17:11:21,4.675343873062494e-10,2.2940484914175395e-10,1.1262896976841463e-10,4,2.76526205694958e-06,1.3568296626626655e-06,6.661512501965125e-07
traindata_20190218_080601,20190218_080601,2019-02-18 08:06:01,3.731604870641389e-08,1.830984577066807e-08,8.989431014575558e-09,4,2.8025781056559937e-06,1.3751395084333335e-06,6.751406812110881e-07
traindata_20190218_170556,20190218_170556,2019-02-18 17:05:56,3.472557430822e-08,1.7038779075558913e-08,8.365386087396934e-09,4,2.837303679964214e-06,1.3921782875088924e-06,6.835060672984851e-07
traindata_20190219_080619,20190219_080619,2019-02-19 08:06:19,3.828716187663412e-08,1.87863413533727e-08,9.223372044069929e-09,4,2.875590841840848e-06,1.410964628862265e-06,6.92729439342555e-07
traindata_20190219_170057,20190219_170057,2019-02-19 17:00:57,3.6285948716470313e-09,1.7804407156504407e-09,8.741280068301301e-10,4,2.879219436712495e-06,1.4127450695779155e-06,6.936035673493851e-07
traindata_20190220_080123,20190220_080123,2019-02-20 08:01:23,8.976085847975926e-09,4.4042912687180355e-09,2.162337849489905e-09,4,2.888195522560471e-06,1.4171493608466334e-06,6.95765905198875e-07
traindata_20190220_170358,20190220_170358,2019-02-20 17:03:58,1.760459449229138e-09,8.638037015789521e-10,4.24094439829663e-10,4,2.8899559820097e-06,1.4180131645482123e-06,6.961899996387047e-07
traindata_20190221_080624,20190221_080624,2019-02-21 08:06:24,3.69645849815068e-08,1.8137393251708653e-08,8.904763451457195e-09,4,2.9269205669912066e-06,1.436150557799921e-06,7.050947630901619e-07
traindata_20190221_170006,20190221_170006,2019-02-21 17:00:06,1.7628739604359167e-09,8.649884285085228e-10,4.246760952481673e-10,4,2.9286834409516424e-06,1.4370155462284296e-06,7.055194391854101e-07
traindata_20190222_080556,20190222_080556,2019-02-22 08:05:56,3.563271176085914e-08,1.7483883726946193e-08,8.583915375301835e-09,4,2.9643161527125015e-06,1.4544994299553758e-06,7.14103354560712e-07
traindata_20190222_170100,20190222_170100,2019-02-22 17:01:00,1.7657410554020065e-09,8.663952244705496e-10,4.2536677803220694e-10,4,2.9660818937679037e-06,1.4553658251798464e-06,7.145287213387441e-07
traindata_20190223_081256,20190223_081256,2019-02-23 08:12:56,4.0511887610624074e-10,1.9877946345955722e-10,9.75930816821311e-11,4,2.96648701264401e-06,1.4555646046433059e-06,7.146263144204262e-07
traindata_20190223_171136,20190223_171136,2019-02-23 17:11:36,4.481296673853455e-10,2.198835455393794e-10,1.0795437540129605e-10,4,2.9669351423113953e-06,1.4557844881888453e-06,7.147342687958275e-07
traindata_20190224_081155,20190224_081155,2019-02-24 08:11:55,4.011731029419982e-10,1.9684339303978356e-10,9.664254546812341e-11,4,2.9673363154143373e-06,1.455981331581885e-06,7.148309113412956e-07
traindata_20190224_171129,20190224_171129,2019-02-24 17:11:29,4.365646829691987e-10,2.1420896078723148e-10,1.0516837224186395e-10,4,2.9677728800973064e-06,1.4561955405426722e-06,7.149360797135375e-07
traindata_20190225_080129,20190225_080129,2019-02-25 08:01:29,1.4827919125736895e-08,7.2756071905736654e-09,3.572043683381908e-09,4,2.9826007992230433e-06,1.4634711477332458e-06,7.185081233969194e-07
traindata_20190225_170144,20190225_170144,2019-02-25 17:01:44,1.8464718647748816e-09,9.060073677654655e-10,4.4481481893594733e-10,4,2.984447271087818e-06,1.4643771551010114e-06,7.189529382158554e-07
traindata_20190226_080604,20190226_080604,2019-02-26 08:06:04,3.630704287556231e-08,1.7814757416326262e-08,8.746361648332991e-09,4,3.0207543139633803e-06,1.4821919125173377e-06,7.276992998641884e-07
traindata_20190226_170032,20190226_170032,2019-02-26 17:00:32,1.9380328244454886e-09,9.509335351465e-10,4.668718415607942e-10,4,3.0226923467878256e-06,1.4831428460524843e-06,7.281661717057492e-07
traindata_20190227_080000,20190227_080000,2019-02-27 08:00:00,7.711871766415915e-09,3.783980017744348e-09,1.8577888506596675e-09,4,3.0304042185542417e-06,1.4869268260702286e-06,7.300239605564088e-07
traindata_20190227_170536,20190227_170536,2019-02-27 17:05:36,3.4657792408438485e-08,1.7005520566845757e-08,8.349057437037491e-09,4,3.06506201096268e-06,1.5039323466370744e-06,7.383730179934464e-07
traindata_20190228_080603,20190228_080603,2019-02-28 08:06:03,3.8148820144796056e-08,1.8718461289394577e-08,9.190045539847056e-09,4,3.1032108311074764e-06,1.522650807926469e-06,7.475630635332934e-07
traindata_20190228_170212,20190228_170212,2019-02-28 17:02:12,4.064772164227309e-09,1.9944595958015907e-09,9.792030567804436e-10,4,3.1072756032717036e-06,1.5246452675222705e-06,7.485422665900739e-07
traindata_20190301_080625,20190301_080625,2019-03-01 08:06:25,3.642448323911351e-08,1.7872381817044346e-08,8.774653015802686e-09,4,3.143700086510817e-06,1.5425176493393149e-06,7.573169196058765e-07
traindata_20190301_170009,20190301_170009,2019-03-01 17:00:09,3.511291590045595e-09,1.7228835768597434e-09,8.458696623833296e-10,4,3.1472113781008627e-06,1.5442405329161746e-06,7.581627892682599e-07
traindata_20190302_081036,20190302_081036,2019-03-02 08:10:36,8.50871576133901e-09,4.1749670368983115e-09,2.0497484597301936e-09,4,3.1557200938622017e-06,1.5484154999530729e-06,7.602125377279901e-07
traindata_20190302_170901,20190302_170901,2019-03-02 17:09:01,6.05508254767726e-09,2.971044133018794e-09,1.458668555134279e-09,4,3.161775176409879e-06,1.5513865440860916e-06,7.616712062831244e-07
traindata_20190303_081229,20190303_081229,2019-03-03 08:12:29,4.288087583416565e-10,2.1040336537554958e-10,1.0329997106300183e-10,4,3.1622039851682207e-06,1.551596947451467e-06,7.617745062541874e-07
traindata_20190303_171115,20190303_171115,2019-03-03 17:11:15,4.2650220787632115e-10,2.0927161148555926e-10,1.027443233723018e-10,4,3.162630487376097e-06,1.5518062190629527e-06,7.618772505775597e-07
traindata_20190304_080000,20190304_080000,2019-03-04 08:00:00,3.4011088597851634e-09,1.6688202752081698e-09,8.193266577778208e-10,4,3.1660315962358823e-06,1.5534750393381608e-06,7.626965772353375e-07
traindata_20190304_170014,20190304_170014,2019-03-04 17:00:14,1.8319127548977713e-09,8.988636570659383e-10,4.4130753136368583e-10,4,3.16786350899078e-06,1.5543739029952267e-06,7.631378847667012e-07
traindata_20190305_080612,20190305_080612,2019-03-05 08:06:12,3.590146440163184e-08,1.7615752442246745e-08,8.648657849598048e-09,4,3.2037649733924118e-06,1.5719896554374735e-06,7.717865426162993e-07
traindata_20190305_170006,20190305_170006,2019-03-05 17:00:06,1.6973837036155363e-09,8.328543590282108e-10,4.0889950136371183e-10,4,3.2054623570960275e-06,1.5728225097965017e-06,7.72195442117663e-07
traindata_20190306_080543,20190306_080543,2019-03-06 08:05:43,3.580188536398317e-08,1.7566892048808976e-08,8.624669273088163e-09,4,3.2412642424600108e-06,1.5903894018453108e-06,7.808201113907511e-07
traindata_20190306_170441,20190306_170441,2019-03-06 17:04:41,3.876126846880737e-08,1.9018970982780846e-08,9.337584257089267e-09,4,3.280025510928818e-06,1.6094083728280917e-06,7.901576956478404e-07
traindata_20190307_080627,20190307_080627,2019-03-07 08:06:27,3.6863574946755256e-08,1.8087830711683546e-08,8.880430147941523e-09,4,3.3168890858755734e-06,1.6274962035397753e-06,7.990381257957819e-07
traindata_20190307_170641,20190307_170641,2019-03-07 17:06:41,3.562078742110803e-08,1.7478032817502973e-08,8.581042803491503e-09,4,3.3525098732966816e-06,1.6449742363572783e-06,8.076191685992733e-07
traindata_20190308_080554,20190308_080554,2019-03-08 08:05:54,3.565694394566996e-08,1.749577372017841e-08,8.589752905298734e-09,4,3.3881668172423516e-06,1.6624700100774567e-06,8.162089215045721e-07
traindata_20190308_170257,20190308_170257,2019-03-08 17:02:57,1.6948364061904907e-09,8.316044779555512e-10,4.0828585776344203e-10,4,3.3898616536485423e-06,1.6633016145554124e-06,8.166172073623356e-07
traindata_20190309_081103,20190309_081103,2019-03-09 08:11:03,4.986707914331503e-10,2.446825319934958e-10,1.2012972525147342e-10,4,3.3903603244399754e-06,1.663546297087406e-06,8.167373370875871e-07
traindata_20190309_171118,20190309_171118,2019-03-09 17:11:18,4.790840998733147e-10,2.350719404638361e-10,1.1541129394149798e-10,4,3.390839408539849e-06,1.6637813690278698e-06,8.168527483815286e-07
traindata_20190310_081147,20190310_081147,2019-03-10 08:11:47,4.0324176085366443e-10,1.9785842031699822e-10,9.71408848752773e-11,4,3.3912426503007024e-06,1.663979227448187e-06,8.169498892664039e-07
